Tweet ID,Country,Date,Tweet,Definitely English,Ambiguous,Definitely Not English,Code-Switched,Ambiguous due to Named Entities,Automatically Generated Tweets
441793850210668000,US,07/03/2014,I can't fall asleep without my fireplace😒,1,0,0,0,0,0
441813068511985000,US,07/03/2014,Smh Lakers,1,0,0,0,0,0
441823219033858000,BR,07/03/2014,"@antoortizz hasta mañana amigaa , te quieroo, q desscanses",0,0,1,0,0,0
441848858646036000,ID,07/03/2014,Budi Mulia? RT @retaaachan Mahasiswi UBM semester 2 (19th) dibunuh mantannya sendiri. Paraaaah,0,0,1,0,0,0
441853480685170000,JP,07/03/2014,パワハラ・バイオレンスディレクターというのか。,0,0,1,0,0,0
441949526170284000,BR,07/03/2014,"Poderosa, olhar de diamante",0,0,1,0,0,0
442020426701869000,TR,07/03/2014,İçindeki cocuga sarıl,0,0,1,0,0,0
442104140840181000,US,08/03/2014,I didn't even go to prom but I know your type,1,0,0,0,0,0
442133673039917000,PT,08/03/2014,03h03 Que o karma exista *.* +.+ :p,0,0,1,0,0,0
442134553780445000,US,08/03/2014,I want you to notice \nwhen I'm not around \nyou're so fucking special \nI wish I was special,1,0,0,0,0,0
442174118633672000,BR,08/03/2014,Essas baixinhas,0,0,1,0,0,0
442176056230174000,MY,08/03/2014,Ayuh keep mid valleyyy (@ Terminal Bersepadu Selatan (TBS) / Integrated Transport Terminal (ITT) w/ 16 others) http://t.co/9Sx2nINboU,0,1,0,1,0,0
442306843256569000,GB,08/03/2014,How can you honestly be that disrespectful?! #prat,1,0,0,0,0,0
442347905257852000,US,08/03/2014,#Happiness post today is about #octonot inspired #food @ La Quinta Pool http://t.co/YAg85nylG5,1,0,0,0,0,0
442443724300103000,MX,08/03/2014,Para mi hoy es el día internacional de tengo un chingo de trabajo!,0,0,1,0,0,0
442454943786864000,BR,09/03/2014,E a minha vontade de ir nesse negócio da luv? Cade?,0,0,1,0,0,0
442547705299353000,US,09/03/2014,Why aren't these glow in the dark sticky stars showing up when I try to take a picture 😤,1,0,0,0,0,0
442611374834069000,TR,09/03/2014,@cbabdullahgul\nSize ve aynı yolda birlikte olduğunuz hiçkimseye Hakkımı Helal etmiyorum.\nMüslüman adaletli olur\nhele Yöneticiyse buna mecbur,0,0,1,0,0,0
442655620513431000,FR,09/03/2014,2800 T,0,1,0,0,0,0
442693381727477000,MX,09/03/2014,Holitaaa @ Paradisus Cancún http://t.co/vTu4o0qWBa,0,0,1,0,0,0
442737748911587000,FR,09/03/2014,Faut quand même je trouve le temps de redessiner un peu. Ça me manque ça aussi !!!,0,0,1,0,0,0
442749392408563000,US,09/03/2014,I'm only gonna watch the Thunder/Lakers game so i can get a good laugh,1,0,0,0,0,0
442783873722626000,US,09/03/2014,It doesn't matter how many things go wrong in life. What matters is what you do to change it.,1,0,0,0,0,0
442885225207455000,US,10/03/2014,@ZoieLaurenxo  ion sleep .,1,0,0,0,0,0
442938911984066000,JP,10/03/2014,よし\nとりあぇずやれるだけやらなきゃな,0,0,1,0,0,0
442991789730168000,US,10/03/2014,“@TweetLikeAGirI: me tomorrow on my way to school http://t.co/3bgZHU87Xg”@Char_engel us today,1,0,0,0,0,0
443031019009376000,BR,10/03/2014,22% de bateria,0,0,1,0,0,0
443103840582504000,US,10/03/2014,Ragedy ass city lol,1,0,0,0,0,0
443111788704698000,GB,10/03/2014,1 of the best Celtic pics ever. Peter The Pointer.🍀 http://t.co/pUbf1iJZJj,1,0,0,0,0,0
443154612393369000,ES,10/03/2014,"@anitacobos Que sutil con el comentario....que profesional estas hecha.....jejeje. Gran partido, si",0,0,1,0,0,0
443286212862701000,US,11/03/2014,Shithead,1,0,0,0,0,0
443332002071449000,BR,11/03/2014,"ele me comia, com aqueles olhos, de comer fotografias, eu disse cheese",0,0,1,0,0,0
443348691449958000,ID,11/03/2014,Mensyukuri apa yang dimiliki sekarang itu lebih baik dari pada mengeluhkan apa yang tak dimiliki,0,0,1,0,0,0
443368316401229000,JP,11/03/2014,"I can't wait till August, I hope I get on this trip💋💋💘💗 my love don't even know, waiting till the last min to tell him",1,0,0,0,0,0
443372275782254000,ID,11/03/2014,"2. Kuliah itu intinya, gak perlu pandai .tapi pandai pandai..",0,0,1,0,0,0
443483974405337000,JP,11/03/2014,才ノヽ∋ ー ヾ(^ω^*),0,0,1,0,0,0
443511589824921000,FR,11/03/2014,@JASMINEVILLEGAS i'm waiting for you're follow,1,0,0,0,0,0
443513091503165000,BR,11/03/2014,@awnbiebss tenho 15 anos e ela nunca nunca mesmo me deixa ver meus amigos,0,0,1,0,0,0
443542099217362000,US,12/03/2014,I didn't have to #crane my neck to take this #sunset photo tonight. #Genesis #healthcare #hospital… http://t.co/uBN9b4EF5J,1,0,0,0,0,0
443644054241157000,US,12/03/2014,@PR3TTYgangsterr 👊💢 BIT 👊💢 BIT 👊💢 BIT,0,1,0,0,0,0
443700136313880000,BR,12/03/2014,Tem dias que a minha net ta uma merda u.u,0,0,1,0,0,0
443801076328697000,US,12/03/2014,Ain no sunshine whens shes gone and this house aint no home,1,0,0,0,0,0
443821439880163000,US,12/03/2014,@Samalammaa I'm going tm to find one..,1,0,0,0,0,0
443838921781166000,IT,12/03/2014,@xitsjosja wat denk je zelf? (plsavril?) xD 🙇,0,0,1,0,0,0
443887802049388000,NL,12/03/2014,"OMG!!!! RT, FAVORITE EN REACTIE http://t.co/LTCh0JCMmI",0,0,1,0,0,0
443903882872516000,BR,12/03/2014,:D (@ Flia Ramos) http://t.co/Hu4t25lFGC,0,1,0,0,0,0
443979070112403000,US,13/03/2014,@a_fresshh2 omg,1,0,0,0,0,0
444000960315412000,IT,13/03/2014,Capisco che é importante dormire solo adesso,0,0,1,0,0,0
444033151590223000,ES,13/03/2014,#BuenosDias #juernes #Onelove,0,1,0,1,0,0
444106400948822000,TR,13/03/2014,siz biz yapmayın.. hic bi insan ölmesin,0,0,1,0,0,0
444111240931975000,JP,13/03/2014,@Ikym33 僕の手料理ごちそうするから(￣▽￣＝￣▽￣）,0,0,1,0,0,0
444130023000522000,US,13/03/2014,"It's GORGEOUS out today, and I'm so happy to be alive I don't even mind going into work right now 😄🌺🌴☀️",1,0,0,0,0,0
444157281974767000,US,13/03/2014,I wonder who this was? http://t.co/NrV8IUncq5,1,0,0,0,0,0
444161509594497000,US,13/03/2014,OH: “omg so tempted to make some tweets right now”,1,0,0,0,0,0
444351805170806000,MX,14/03/2014,@_anitaavila ay yo quería que ganaras te sigo desde 4 cuentas y ni eso sirvió:(,0,0,1,0,0,0
444404691242196000,MY,14/03/2014,@AustinCheang Good move XD,1,0,0,0,0,0
444427466363244000,ID,14/03/2014,Hang out timeeee 👯 (with Sasti at Grand City) — https://t.co/vagPoawVQH,1,0,0,0,0,0
444433325785374000,BR,14/03/2014,Boooom diiiiaaaa seeeeXtaa feeeeRa,0,0,1,0,0,0
444518700751007000,TR,14/03/2014,Eglence baslasin (@ Grand Estel Hotel) http://t.co/Xz1JaXpYKM,0,0,1,0,0,0
444536510088359000,ID,14/03/2014,"\@MarcusButlerTv: Good night. Go have some cool dreams :)\""""",1,0,0,0,0,0
444586065546854000,US,14/03/2014,"“EE.UU. responde a @NicolasMaduro: \Intentamos animar a un diálogo significativo entre el gobierno y su gente\"".  http://t.co/GPOlbM9lgP”""",0,0,1,0,0,0
444614544938115000,US,14/03/2014,"not gonna lie , I miss you",1,0,0,0,0,0
444681435681935000,JP,15/03/2014,SL見たし、帰るかー。 (@ 茂木駅 (Motegi Sta.)) [pic]: http://t.co/nOw0QVzUdH,0,0,1,0,0,0
444715468234842000,US,15/03/2014,I don't care what anyone says. I'm getting tatted up like this http://t.co/w0bLKXxPZr,1,0,0,0,0,0
444723076891037000,ID,15/03/2014,@ziwphyta ditelen duren kali K:((( pantesan contact nya kurang wkwkekw 74913cf4,0,0,1,0,0,0
444844283611607000,GB,15/03/2014,@shannonMcxx @katiealligan @dandelaneyxx One thing it just everything 👍,1,0,0,0,0,0
444857684504748000,MY,15/03/2014,Seri sudah memadai di tmpt lawan,0,0,1,0,0,0
444884020464451000,UA,15/03/2014,Піти фотографуватись.а потім тікати від жахливої погоди.в цьому вся я http://t.co/vPMkz05imq,0,0,1,0,0,0
444921983009316000,BR,15/03/2014,@Princess_SindyS @digaormf se sobrar neh kkkk,0,0,1,0,0,0
444994188178767000,MY,16/03/2014,@NaimNavas tournament mana? Yg bagi nama tu semua kat abg mal tu eh? Tak kot. Takde sape pon yg panggil aku untuk main..,0,0,1,0,0,0
445077512134336000,US,16/03/2014,Regardless of the situation. That's fucked up.,1,0,0,0,0,0
445146575745318000,JP,16/03/2014,Sushi go-around around around around...... Note the cute sushi clock behind. #sushigoaround #shinjuku… http://t.co/NJQo7TDT7R,1,0,0,0,0,0
445203957921509000,ID,16/03/2014,@misyelshanice21 kau teh kcanduan stronghold?,0,0,1,0,0,0
445261134526836000,US,16/03/2014,"well, okay then.",1,0,0,0,0,0
445279866221785000,GB,16/03/2014,Sunday service trains actually kill me,1,0,0,0,0,0
445329161855328000,US,16/03/2014,Who you tryna impress ?,1,0,0,0,0,0
445364536971763000,US,17/03/2014,Random question of the day.... goes to my cousin. http://t.co/TBIMTGxI0v,1,0,0,0,0,0
445495092967911000,BR,17/03/2014,Tadinha da naira kkkkkkkkkkkkkk,0,0,1,0,0,0
445507600444956000,MY,17/03/2014,"@nashtotheRI yang dgn annual dinner tu sgt merepek. Urgh dh lh kena be back at KMJ before 4pm -,-",0,1,0,1,0,0
445539694957568000,ES,17/03/2014,Un bus de linea universitaria oliendo a colonia de viella. Os pasáis de Hipsters.,0,0,1,0,0,0
445623258348793000,FR,17/03/2014,@Seytaah Azy jte ramène un porte clé :),0,0,1,0,0,0
445655306995900000,US,17/03/2014,“@G_Moneyyyyyy: Pour me a perfect Guinness so I know it's real.” Your wish is my command http://t.co/Upcjf1A8rm,1,0,0,0,0,0
445661111791407000,GB,17/03/2014,@3RDEYEGIRL @DonnaGrantis me :-),1,0,0,0,0,0
445702627183972000,MY,17/03/2014,Good morning,1,0,0,0,0,0
445736001261293000,BR,18/03/2014,"Chega do assunto briga, muda a fita, que saco",0,0,1,0,0,0
445783291837575000,US,18/03/2014,Do you even care how much it hurts ?,1,0,0,0,0,0
445825721600983000,US,18/03/2014,I want me a California King size bed that sits high.,1,0,0,0,0,0
445878708205674000,US,18/03/2014,No injuries reported after car crashes into South Austin home: Police said that a person drove a car into a South... http://t.co/gpWEZuE6YJ,1,0,0,0,0,0
445974459963682000,US,18/03/2014,hate that feeling when you're too tired to watch Netflix but not tired enough to sleep. #lazypeopleproblems #springbreak2014,1,0,0,0,0,0
445974992548036000,US,18/03/2014,@Kay_Beeee lol you're welcome,1,0,0,0,0,0
446012175291670000,US,18/03/2014,The New Orleans #sAINTS are #TURDS:-)!!!! #FALCONSNATION,1,0,0,0,0,0
446013190321995000,BR,18/03/2014,Qual e o cachorro que nao tem rabo ?,0,0,1,0,0,0
446253464893415000,MY,19/03/2014,sipe skit bodo tu deh? jgn tnjuk sngt sni 😆,0,0,1,0,0,0
446271898843103000,BR,19/03/2014,da pra ir cm minha mãe no medico nao kkkk cada pergunta,0,0,1,0,0,0
446287078272163000,ID,19/03/2014,"Bah masio kalah pun, aku sek #GGMU !!!",0,0,1,0,0,0
446320980554969000,GB,19/03/2014,@adysw23 welcome to twitter!!!,1,0,0,0,0,0
446348449357627000,US,19/03/2014,When I find Adam I'm going to scream at him,1,0,0,0,0,0
446359001929105000,GB,19/03/2014,Lol @alopenshaw http://t.co/h8vSXaMs21,0,1,0,0,0,0
446363410150989000,GB,19/03/2014,@GeorgiaAForsyth ooooo pic when it's done! Sounds beaut,1,0,0,0,0,0
446371371049029000,UA,19/03/2014,Ваденфеллер МенхенгладбАх\n\nКомментатор ай хэйт ю,0,0,1,0,0,0
446448210543140000,BR,20/03/2014,Eu vendo bbb oxente,0,0,1,0,0,0
446493731688960000,US,20/03/2014,I'm not really into the birthday thing honestly but I admit this was a really chill day and I feel… http://t.co/BkSsc0w0Y0,1,0,0,0,0,0
446643828758306000,MY,20/03/2014,"\@zarifsyafiq_: @damiaaqilah_ perghhh byk cntik\"" mia mmg cantik. Hahah""",0,0,1,0,0,0
446644319558983000,MY,20/03/2014,"\@_pikaaaaa: @NxxHusnx take care naa :)\"" tq. You too ;)""",1,0,0,0,0,0
446656344607977000,GB,20/03/2014,Could go sleep now and not wake up until tomorrow 😂,1,0,0,0,0,0
446753606528540000,US,20/03/2014,Know once I start getting skinny im gonna have a good body 😒,1,0,0,0,0,0
446765673323429000,ES,20/03/2014,"@cesc_1981 @bada_joan tota la raó Cesc, es fàcil. Jo no ho canvio per Iphone ;) Bona nit tingueu !!",0,0,1,0,0,0
446789102659448000,JP,20/03/2014,"I'm at 吉永駅 (Yoshinaga Sta.) (備前市, 岡山県) http://t.co/50z4mODWgz",1,0,0,0,0,1
446844413130862000,BR,21/03/2014,"vo nessa , boa noite vcs",0,0,1,0,0,0
446851731998396000,BR,21/03/2014,Fica a dica! @ Casa Do Sapo http://t.co/VI8zjcnmp3,0,0,1,0,0,0
446906153142734000,MY,21/03/2014,@DanielAbdHalim dah try dah ? Hahahha,0,0,1,0,0,0
446969046740000000,GB,21/03/2014,@liamyoung11 clearly skiving,1,0,0,0,0,0
446988324046389000,MY,21/03/2014,"Supposed to go cafe hunting w paveetherawr, but being a lazy Chinese, I decided to drag her to a… http://t.co/yGtIQDrJ7H",1,0,0,0,0,0
447050340723355000,TR,21/03/2014,I'm at Rağbet Cafe &amp; Bistro - @ragbetcafe w/ @ouzarslan @hasanklyc @ecemnalkran @ollaalaa http://t.co/aAKLoQsVV8,1,0,0,0,0,1
447050869247201000,US,21/03/2014,Why is it so hard to decided what I want for my birthday?!,1,0,0,0,0,0
447134461717520000,JP,21/03/2014,夜飲み会やーゆうねんしかも3じから爆笑。死ぬわ！,0,0,1,0,0,0
447203877725958000,US,22/03/2014,Divergent is one of my new favorite movies. #Divergent,1,0,0,0,0,0
447214426127880000,US,22/03/2014,👌👌👌👌👌👍 RT @1FLVCKO: #BlackBottleBoys. #Mastermind. @rickyrozay http://t.co/nAnCqltWlX,1,0,0,0,0,0
447255895232098000,ID,22/03/2014,@anasurbaningrum bang Anas? Gimana Kabarnya DiPenjara??? Uang Rakyat yg dirampok sudah Habis belum??,0,0,1,0,0,0
447305291772989000,BR,22/03/2014,I'm at Podium Academia http://t.co/gKlV27CBqH,1,0,0,0,0,1
447319472672481000,ID,22/03/2014,semoga di lap muncul gambarnyaaa amiiiin,0,0,1,0,0,0
447368818562961000,US,22/03/2014,“@BabyAnimalPics: Golden Snub Nosed Monkey http://t.co/XaWUu54N1y”@vh_wallace you have got to admit that this one is adorable! Ha,1,0,0,0,0,0
447410346282602000,ID,22/03/2014,Shocking Secret Exposed! 😍🙏 I lost 23lbs in just 3 weeks using this simple 2 step method! ➜ http://t.co/iGsjcwEddW http://t.co/Hg7p1L9ve9,1,0,0,0,0,1
447468802151051000,FR,22/03/2014,Waouh j'ai pas compris leurs perçage de plombs là,0,0,1,0,0,0
447616618164535000,US,23/03/2014,@MichaelBender bet the bags will be the man purse 'satchel' that they had at #spc14,1,0,0,0,0,0
447746981310390000,US,23/03/2014,My heart is solid with rocks pumping through ain't no breaking me ✊👌,1,0,0,0,0,0
447794624179220000,US,23/03/2014,How to tell my parents that I have a prom date without giving them a heart attack? I don't know. Hahaha,1,0,0,0,0,0
447805881686953000,US,23/03/2014,the answer is pizza,1,0,0,0,0,0
447836311294984000,ID,23/03/2014,Basongg jagur sudahh !,0,0,1,0,0,0
447857950028468000,MX,23/03/2014,Seguimos bazareando (@ Ecofest w/ 229 others) http://t.co/l3ZEw8EkAo,0,0,1,0,0,0
447863616180879000,GB,23/03/2014,@zoehenryfanz @Faye_Tozer thank you so much xxx,1,0,0,0,0,0
447870549721903000,BE,23/03/2014,"Het geluid van regen op het dak. Voor sommige rustgevend, mij houdt het me wakker 😤",0,0,1,0,0,0
447922076650074000,BR,24/03/2014,@FranzinhaOscar eu nao fiz nd,0,0,1,0,0,0
447940409692401000,US,24/03/2014,"@LasandraSalgado I'll direct my \anger\"" at whoever the fuck I want.""",1,0,0,0,0,0
448040125293809000,MY,24/03/2014,@ayumiazizan haha memey la mekk...sampai tk bileh tido,0,0,1,0,0,0
448078780113104000,GB,24/03/2014,Walking the digs http://t.co/eYBlvPwW28,1,0,0,0,0,0
448111101381603000,ID,24/03/2014,@AyyaRaisya kesempatan pun jarang dapet!!,0,0,1,0,0,0
448200079112151000,GB,24/03/2014,Would your Viking name be Neb Elgof? #AskBenFogle,1,0,0,0,0,0
448218920189562000,US,24/03/2014,@DavidIsFoxy in major need of that 😣,1,0,0,0,0,0
448241284164378000,GB,24/03/2014,"@faraahj thanks boo, appreciated",1,0,0,0,0,0
448291640826798000,US,25/03/2014,I'm really not ugly. But today I looked like a hobo.,1,0,0,0,0,0
448363640299606000,JP,25/03/2014,@naopisuuuuuu お願い。頂戴💓,0,0,1,0,0,0
448372410710900000,ID,25/03/2014,Akhirnya kesini ~ (with Rama at @BINANUSANTARA) — https://t.co/2lSnhxki6z,0,1,0,0,1,0
448384066614988000,US,25/03/2014,Coolin with my fans takin pictures 🎧,1,0,0,0,0,0
448473925568446000,ZA,25/03/2014,Gingertrill it was 2012 when i told niggas,1,0,0,0,0,0
448555005449355000,SE,25/03/2014,@bj0rke @Emilcederholm haha Fellaini dödar er!,0,0,1,0,0,0
448601377800196000,BR,25/03/2014,Oss arranhei a tela do meu celu legal pqp,0,0,1,0,0,0
448603978045984000,US,25/03/2014,Thanks white lady,1,0,0,0,0,0
448636601565196000,BR,26/03/2014,Eu Sou A Jennifer Lawrence™ né,0,0,1,0,0,0
448659774956371000,US,26/03/2014,Squaaaaaaaaaaaaad .,1,0,0,0,0,0
448753265862541000,UA,26/03/2014,"@JuliaPushman у меня в друзьях,это так мило смотрю её видео с фан-встречи и завидую тем кто с ней смог сфоткаться и пообщаться,а я с Украины",0,0,1,0,0,0
448788066300215000,JP,26/03/2014,@ichigomilk28 \n何だどーした何が起きた,0,0,1,0,0,0
448891317507350000,FR,26/03/2014,Le mangé matteeeeend,0,0,1,0,0,0
448901924566228000,US,26/03/2014,“@Tha_Free_Mason: “@tyjon_cuffee: Needa chill with mase and them before spring break ends” beach tomorrow?” Let's go! 👌,1,0,0,0,0,0
448944220204965000,NO,26/03/2014,EVERYONE FOLLOW @smendespinosa ☺️💕,1,0,0,0,0,0
448961047475396000,ID,26/03/2014,@Nastiiti_ayuu done,1,0,0,0,0,0
449004416725573000,US,27/03/2014,@KellyWalsh00 mmm I must not of been paying attention 😳,1,0,0,0,0,0
449014206093070000,US,27/03/2014,"\I feel like he only has sex on baby grands. He's so classy.\"" #BroadCity""",1,0,0,0,0,0
449029041639522000,MY,27/03/2014,"Spaghetti jual, sauce dia tak! grrr -,-",0,0,1,0,0,0
449168644753219000,MY,27/03/2014,After a long time not meeting her. Hahaha http://t.co/u4USnPdCNq,1,0,0,0,0,0
449192711506386000,US,27/03/2014,“@EinsteinDaily: ...daydreams in music. I see my life in terms of music. ... I get most joy in life out of music.” Right now it's all joy,1,0,0,0,0,0
449220020699013000,CO,27/03/2014,Cualquier momento del día es bueno para The Killers.,0,0,1,0,0,0
449275959997648000,FR,27/03/2014,"bon bref, j'ai hâte de voir mon doudou.",0,0,1,0,0,0
449305601261449000,GB,27/03/2014,@Wilf007 @WritingEM should be fun!,1,0,0,0,0,0
449339961012391000,JP,28/03/2014,"I'm at 江別市立病院 (江別市, 北海道) http://t.co/VADOe6vuPo",1,0,0,0,0,1
449366229942550000,US,28/03/2014,"“@theyLOVEDomm: @forneey \juice bruh. You hit yet???\"" goat” goat""",1,0,0,0,0,0
449368024970448000,US,28/03/2014,Hi :D Face. http://t.co/KQYZbBNHwG,0,1,0,0,0,0
449521905968508000,US,28/03/2014,Gimme the weekend!,1,0,0,0,0,0
449554785122144000,RU,28/03/2014,Мартышки. @ McDonald's http://t.co/tycRPd0kd2,0,0,1,0,0,0
449602314740195000,US,28/03/2014,@MagicMan_USMC regardless I still find it funny,1,0,0,0,0,0
449650352204165000,CA,28/03/2014,"Dance, don't hold the wall.",1,0,0,0,0,0
449691703914401000,US,28/03/2014,i have no respect for a lame hoe ☝️,1,0,0,0,0,0
449719063241961000,ID,29/03/2014,Alhamdulillah hasilnya positif.,0,0,1,0,0,0
449730253523783000,US,29/03/2014,shutuppppp; no one cares,1,0,0,0,0,0
449770330387931000,RU,29/03/2014,И уже в 7 утра был дома у невесты,0,0,1,0,0,0
449853914104725000,US,29/03/2014,Up getting ready fa work ! #workflow,1,0,0,0,0,0
449880648766218000,FR,29/03/2014,Trop moche adidas,0,0,1,0,0,0
449926966649847000,BR,29/03/2014,"Tou com fomeeee, como é q faz comida? 😩",0,0,1,0,0,0
449932209320116000,TR,29/03/2014,"I'm at Forum Bornova (İzmir, Türkiye) w/ 523 others http://t.co/EMqtBrEfB8",1,0,0,0,0,1
450059494064533000,US,29/03/2014,making devin and britt go with me,1,0,0,0,0,0
450134924398694000,US,30/03/2014,@marleyana7 hahahaha thanks bitch 💁😝,1,0,0,0,0,0
450155396590993000,TH,30/03/2014,พี่มิวววววเกร้ด,0,0,1,0,0,0
450259969255170000,US,30/03/2014,I just wanna live on the beach,1,0,0,0,0,0
450343620391223000,ES,30/03/2014,@Julioesya8 Te adoro cosa bonita,0,0,1,0,0,0
450344349998788000,US,30/03/2014,More. #neuspeed #hatersgonnahate #lastsunday #openhouse @ NeuSpeed http://t.co/f4oEBTURPY,1,0,0,0,0,0
450351874534014000,US,30/03/2014,@ChavarryAlex can't see the haters http://t.co/JjFjgz7eSL,1,0,0,0,0,0
450411869829074000,AR,30/03/2014,Soy lo menos mujer en cuanto a puteadas,0,0,1,0,0,0
450496456299118000,PH,31/03/2014,@jethmascarenas ay onga no. delete delete. haha!,0,1,0,1,0,0
450513409822306000,ID,31/03/2014,"@1D_WorldInfo with liam,babe&lt;3",1,0,0,0,0,0
450530652769636000,ZA,31/03/2014,Ama secret socks ayadingeka,0,0,1,0,0,0
450570800521682000,ID,31/03/2014,Aku ngiri@AlivianFitriani: Makash sayang udah perhatiin aku @AndzarAzmiArhat,0,0,1,0,0,0
450596226342215000,TR,31/03/2014,"#GözdeKanataYardımEliniUzat http://t.co/zFpUiOE3DF Aşk, imkansız birçok şeyi mümkün kılar.Goethe",0,0,1,0,0,0
450615956474052000,US,31/03/2014,I caught a puck yesterday at the game so they put me on the big screen and the guy left me on for WAY too long,1,0,0,0,0,0
450684315005767000,ID,31/03/2014,"\@twitsmyheart: Yaudah sih gak usah dipaksain, toh emang gak penting kan?? Enakin aja seneng-senengnya tanpa aku ~ :\""\""""",0,0,1,0,0,0
450717718757781000,BR,31/03/2014, ,0,1,0,0,0,0
450802233685200000,ID,01/04/2014,@HBSyahbani @nopisteel polosss?yaa ampunnn polossss?,0,0,1,0,0,0
450863093321437000,US,01/04/2014,@petermaneikis let your mind prosper!,1,0,0,0,0,0
450976880376565000,ID,01/04/2014,"Oh iyaudah \@ros_liin: Si rosalika bukan nya kamu :'( @devizaida: Gapaham :(( \""@ros_liin: Tulisan sama bhs nya alah ah @devizaida: Itu\""""",0,0,1,0,0,0
451041250506854000,ID,01/04/2014,Semangat RT @DikieArc: Maa dani 😭  RT @ritarahmaini: @DikieArc lembur sm siapa enceb? http://t.co/V042ibNnQr http://t.co/6nSquqYGRd,0,0,1,0,0,0
451090730464059000,US,01/04/2014,fun april fools prank: tell your parents you're going to take your dog on a walk and never come back,1,0,0,0,0,0
451106195231997000,MX,01/04/2014,"I'm at Comex Centro Especificación Profesional (Mexico City, DF) http://t.co/K50e6zlMvZ",1,0,0,0,0,1
451116571872608000,JP,01/04/2014,ゆるふあ\nにゃんこヘアー http://t.co/tTfVJOWagK,0,0,1,0,0,0
451126315090198000,TR,01/04/2014,Sevgilimde yattı bende yatıyorum iyi geceler ❤️,0,0,1,0,0,0
451181273189326000,AR,02/04/2014,Hoy me desahogue asiendo una carta poniendo todo mi dolor q tengo... :/,0,0,1,0,0,0
451195894314971000,US,02/04/2014,I'm a mffff stonerrrr😎,1,0,0,0,0,0
451223589384388000,TH,02/04/2014,En France. @ งานสัปดาห์หนังสือแห่งชาติครั้งที่42 ศูนย์การประชุมแห่งชาติสิริกิตต์ http://t.co/y3h8heWpqd,0,1,0,1,0,0
451250378273591000,US,02/04/2014,#IC always brings back some pretty good #memories!,1,0,0,0,0,0
451308364761677000,US,02/04/2014,I'm actually still on it. Shits bullshit yo,1,0,0,0,0,0
451347288049188000,TH,02/04/2014,หวังว่าคงไม่ใช่นะ,0,0,1,0,0,0
451426346309152000,US,02/04/2014,@natecordery @MLB Sorry to keep you awake. Was tweet or fact boring?,1,0,0,0,0,0
451480872425127000,AR,02/04/2014,Hermoso el cambio de Carlitos GAGA Bianchi de sacar a pocho Erbes y poner un defensor como es el chiqui Pérez. #NoTeLaPuedoBelieve,0,0,1,0,0,0
451538959206981000,BR,03/04/2014,"@DDriessen tem que reforçar. Não temos reservas p/ defesa, nem titular c/ Manél, nem um bom armador. Com um técnico bom, melhoraria tb.",0,0,1,0,0,0
451554167820414000,US,03/04/2014,Nice spot. Good food; great drinks. (@ Winflo Osteria) http://t.co/lfO8aYsg1J,1,0,0,0,0,0
451729355539230000,US,03/04/2014,“@RalphRetro: Your unemployment check game crazy too!!!!! RT @HollywoodVonte: My ink game too crazy!!!!!!! 😷😷😷 http://t.co/21LMXtadQN”😂😂😂,1,0,0,0,0,0
451772250606563000,SA,03/04/2014,​مو مهم اننا نكون ناس كاملين ؟ المهم \nاننا ما ننافق ولا نخون ولا نستغفل \nولا نجي عند الناس بس وقت المصلحه \nخليك نظيف من جوا ',0,0,1,0,0,0
451790633964167000,ZA,03/04/2014,Ill rather be Fool than Stupid,1,0,0,0,0,0
451794908203196000,IT,03/04/2014,Voglio lo zio Beppe ed i suoi commenti con l amico Fabio😜😜😜😜,0,0,1,0,0,0
451850877046104000,GB,03/04/2014,Considering going to the sudbury ABC boxing open show next weekend💁,1,0,0,0,0,0
451897605627584000,US,04/04/2014,MY BEST FRIENDS LANDED 💕,1,0,0,0,0,0
451963485464035000,ES,04/04/2014,Vamos a por el viernes haber que tal se nos da,0,0,1,0,0,0
452036823087206000,JP,04/04/2014,ぼーっとするから離脱,0,0,1,0,0,0
452095580873826000,JP,04/04/2014,@mmx0317 \n\nまわちゃんにいわれたくない(｡-_-｡)♡\nまわちゃんナチュラルであんなけ目あってかわいいんやでー。ずるいわー\n小動物みたいでかわいいし顔、交換してください。,0,0,1,0,0,0
452131228485832000,US,04/04/2014,LA BOUND JA FEEL,1,0,0,0,0,0
452134210606620000,ID,04/04/2014,Alhamdulillah... (at Gerbang Tol Karang Tengah) — https://t.co/Hhb4yBdJh9,0,0,1,0,0,0
452147443602579000,US,04/04/2014,Day 2 of ROCKSTAR/PUGSTAR.  Good thing Daddy takes close ups so Momma can't see those sassy maltipoos! http://t.co/pXkCZ7OpQe,1,0,0,0,0,0
452216351936229000,US,04/04/2014,Go on girl. Trying to pluck dem eyebrows in this crowded + moving m train.,1,0,0,0,0,0
452240347586781000,US,05/04/2014,A josé wife,1,0,0,0,0,0
452252649476210000,US,05/04/2014,“@barba_sarahi: @jasminrenteriaa typical jasmine lol” lol the white girl in me comes out on fridays 😂,1,0,0,0,0,0
452414427779072000,BR,05/04/2014,"Vou estudar no sol cara, pq seguir a previsão do tempo ta meio fail.",0,0,1,0,0,0
452463107114557000,BR,05/04/2014,Festa da cebola ontem muito massa,0,0,1,0,0,0
